Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
Link_S3,0.100943213162187,-0.0283683578342203,0.0476334565574921,0,0,0,0.259290582671513,9.87188428452086E-05,1.87582848560715E-05,-9.74231758607964E-07,0.00018114878198025,6.25962927670279E-07,0.000209231319367455,0,0,0,0,0,0,package://robot_V26/meshes/Link_S3.STL,1,1,1,1,0,0,0,0,0,0,package://robot_V26/meshes/Link_S3.STL,,3____2-1,S3,Axis_joint_platform_S3,joint_platform_S3,revolute,0.162822697705282,-0.233968487158141,-0.0104499999999984,0,0,0,Link_S2,0,0,1,100,50,0,3.14,,,,,,,,
Link_S4,0.0010759185525,-0.000204149505515172,0.0322093232269932,0,0,0,0.120706963047308,4.59016732660943E-05,2.29836809855153E-08,6.83876846477265E-08,3.6618670401351E-05,-4.66820691740301E-08,3.90050008284305E-05,0,0,0,0,0,0,package://robot_V26/meshes/Link_S4.STL,1,1,1,1,0,0,0,0,0,0,package://robot_V26/meshes/Link_S4.STL,,J42-1,S4,JS4,joint_platform_S4,revolute,0.210129289624401,-0.0494636890451812,0.047199999999998,1.57079632679571,1.56854804510877,1.44163329792559,Link_S3,0,0,-1,100,50,-1.55,1.55,,,,,,,,
Link_S5,3.87216944853774E-05,-0.0573117732740405,-0.0211795210933351,0,0,0,0.136460062693172,0.000120531193110392,-2.72999648307107E-07,4.65206341731827E-08,6.56087190659654E-05,-2.43327384342589E-05,0.000114403333421258,0,0,0,0,0,0,package://robot_V26/meshes/Link_S5.STL,1,1,1,1,0,0,0,0,0,0,package://robot_V26/meshes/Link_S5.STL,,J52-1,S5,JS5,joint_platform_S5,revolute,0.0239199395449672,-5.37788526262517E-05,0.0369999999999999,1.57079632679489,-1.4416332979245,1.56854804510879,Link_S4,0,0,-1,100,50,-1.55,1.55,,,,,,,,
Link_S6,0.000874537749214421,-0.0417696007733942,0.0121227761487945,0,0,0,0.319123225490564,0.000210288101608249,5.15533868165301E-09,6.73512565951391E-07,0.000226598972704927,-2.80611239630406E-07,0.000419233741366659,0,0,0,0,0,0,package://robot_V26/meshes/Link_S6.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://robot_V26/meshes/Link_S6.STL,,X617E 夹爪旋转版本-1/X616.05 夹爪连接板-1;X617E 夹爪旋转版本-1/[3D][STP]Gemini 335L Asm with FOV_20240516-1/[3D][STP]Gemini 335L Asm with FOV_20240516.stp-1/00_GEMINI_335L_3D_ALL_ASM_2_ASM.stp-1/GEMINI_335L_MD_ASM_1_ASM.stp-1/UPPER_HOUS_ASM_1_ASM_1_ASM.stp-1/1111_1_1_ASM.stp-1/1111_1_1_1.stp-1,S6,JS6,joint_platform_S6,revolute,0,-0.0909999999999964,-0.0249165214861997,1.57079632679511,-1.55334303428509,0,Link_S5,0,0,-1,100,50,-3,3,,,,,,,,
box_link,-0.000281606739832099,-3.97189127698816E-08,-0.081439091931118,0,0,0,5.57765292852931,0.160527563681421,-1.08066372431341E-13,1.94871539327183E-15,0.222931123608603,2.80244562548696E-09,0.303216770492903,0,0,0,0,0,0,package://robot_V26/meshes/box_link.STL,0.96078431372549,1,0.341176470588235,1,0,0,0,0,0,0,package://robot_V26/meshes/box_link.STL,,X51211.03 箱子建模-1,X_1,X1,J_box1,fixed,-0.02812,-0.43858,0.3575,0,0,0,base_link,0,0,0,,,,,,,,,,,,
Sbox1,-0.0294521228117989,-0.0181434301400363,-0.00321227754553127,0,0,0,0.891461835933509,0.0069458426853299,0.00143955862764452,-6.54109835378711E-06,0.00493625296740043,-5.64676492921899E-06,0.00611318081333504,0,0,0,0,0,0,package://robot_V26/meshes/Sbox1.STL,1,0.737254901960784,0.247058823529412,1,0,0,0,0,0,0,package://robot_V26/meshes/Sbox1.STL,,X51211.07 飞机盒 184-140-2,A_W1,W1,j_Sbox1,fixed,0.45561,0.40413,0.1235,-1.5708,0,-1.5708,base_link,0,0,0,,,,,,,,,,,,
Sbox2,-0.0294521228117987,-0.0181434301400364,-0.0032122775455311,0,0,0,0.891461835933508,0.00694584268532987,0.00143955862764451,-6.54109835378696E-06,0.00493625296740038,-5.64676492923127E-06,0.00611318081333495,0,0,0,0,0,0,package://robot_V26/meshes/Sbox2.STL,1,0.737254901960784,0.247058823529412,1,0,0,0,0,0,0,package://robot_V26/meshes/Sbox2.STL,,X51211.07 飞机盒 184-140-4,A_W2,W2,J_Sbox2,fixed,0.0041491,0.40508,0.1005,-1.5708,0,-1.5708,base_link,0,0,0,,,,,,,,,,,,
base2,-1.11022302462516E-16,-0.005,-2.08166817117217E-17,0,0,0,7.29000000000001,0.21876075,-2.00406097966565E-19,-4.33949751132979E-17,0.34171875,-1.76232317127185E-35,0.1230795,0,0,0,0,0,0,package://robot_V26/meshes/base2.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://robot_V26/meshes/base2.STL,,X628.01 平台1-1,A_B1,J_B1,J_base2,fixed,0.55043,-0.10818,0.1895,-1.5708,0,0,base_link,0,0,0,,,,,,,,,,,,
base3,-1.38777878078145E-17,0,-0.005,0,0,0,5.56875,0.0653051953125,-9.57242098087451E-18,-6.41332690079492E-20,0.1404253125,-2.66214405999079E-35,0.2056376953125,0,0,0,0,0,0,package://robot_V26/meshes/base3.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://robot_V26/meshes/base3.STL,,X628.02 平台2-1,A_B2,J_B2,J_base3,fixed,0.00043304,0.32032,0.1895,3.1416,0,0,base_link,0,0,0,,,,,,,,,,,,
bsae4,-0.0207923626368445,0.343067630222129,-0.468696236768628,0,0,0,30.8708694684072,1.30034713911167,-0.00689651218188683,-0.00333912195466688,1.02368809303574,-0.00199183641909817,2.20172657520933,0,0,0,0,0,0,package://robot_V26/meshes/bsae4.STL,1,1,1,1,0,0,0,0,0,0,package://robot_V26/meshes/bsae4.STL,,X5523A 工作站底座1250X800  方案修改板-1211-1/X5523.02 设备底座2-1211-1;KPL01-B510-L450-60-DC24-SCM-3-A-A200-1/KPL01-B510-L450-60-DC24-SCM-3-A-A200.stp-1/_KPL01-B510-L450-60-DC24-SCM-3-A-A200-002.stp-1;KPL01-B510-L450-60-DC24-SCM-3-A-A200-1/KPL01-B510-L450-60-DC24-SCM-3-A-A200.stp-1/_KPL01-B510-L450-60-DC24-SCM-3-A-A200-001.stp-1;ZCE34-H120-P2-B80-K40-L420-M75-N75-2/ZCE34-H120-P2-B80-K40-L420-M75-N75.stp-1/_ZCE12-L420-K40-M75-N75.stp-1;ZCE34-H120-P2-B80-K40-L420-M75-N75-2/ZCE34-H120-P2-B80-K40-L420-M75-N75.stp-1/_ZCE02.stp-2;ZCE34-H120-P2-B80-K40-L420-M75-N75-2/ZCE34-H120-P2-B80-K40-L420-M75-N75.stp-1/_ZCE22-L80-M5.stp-2;ZCE34-H120-P2-B80-K40-L420-M75-N75-2/ZCE34-H120-P2-B80-K40-L420-M75-N75.stp-1/_ZCE07-L120.stp-2;ZCE34-H120-P2-B80-K40-L420-M75-N75-2/ZCE34-H120-P2-B80-K40-L420-M75-N75.stp-1/_ZCE01.stp-2;ZCE34-H120-P2-B80-K40-L420-M75-N75-2/ZCE34-H120-P2-B80-K40-L420-M75-N75.stp-1/_ZCE01.stp-1;ZCE34-H120-P2-B80-K40-L420-M75-N75-2/ZCE34-H120-P2-B80-K40-L420-M75-N75.stp-1/_ZCE07-L120.stp-1;X-51211.07 垫高块-2;XAM71-A145-1/XAM71-A145.stp-1/_XAM71-A145-001.stp-1;XAM71-A145-1;X5523A 工作站底座1250X800  方案修改板-1211-1/x-4717.02.00 脚杯+脚轮GL2-1211-4;X5523A 工作站底座1250X800  方案修改板-1211-1/x-4717.02.00 脚杯+脚轮GL2-1211-3;X5523A 工作站底座1250X800  方案修改板-1211-1/x-4717.02.00 脚杯+脚轮GL2-1211-2;X5523A 工作站底座1250X800  方案修改板-1211-1/x-4717.02.00 脚杯+脚轮GL2-1211-1;X5523A 工作站底座1250X800  方案修改板-1211-1/AC20001GL2-1211-1;X5523A 工作站底座1250X800  方案修改板-1211-1/02-120MM00散热风扇GL2-1211-1;X5523A 工作站底座1250X800  方案修改板-1211-1/x-4717.01.00 空开+安装块GL2-1211-1;X5523A 工作站底座1250X800  方案修改板-1211-1/X5523.03 底座维修门A-1211-1;X5523A 工作站底座1250X800  方案修改板-1211-1/X5523.03 底座维修门B-1211-2;ZCE34-H120-P2-B80-K40-L420-M75-N75-1/ZCE34-H120-P2-B80-K40-L420-M75-N75.stp-1/_ZCE07-L120.stp-1;ZCE34-H120-P2-B80-K40-L420-M75-N75-1/ZCE34-H120-P2-B80-K40-L420-M75-N75.stp-1/_ZCE12-L420-K40-M75-N75.stp-1;ZCE34-H120-P2-B80-K40-L420-M75-N75-1/ZCE34-H120-P2-B80-K40-L420-M75-N75.stp-1/_ZCE02.stp-1;ZCE34-H120-P2-B80-K40-L420-M75-N75-1/ZCE34-H120-P2-B80-K40-L420-M75-N75.stp-1/_ZCE22-L80-M5.stp-1;ZCE34-H120-P2-B80-K40-L420-M75-N75-1/ZCE34-H120-P2-B80-K40-L420-M75-N75.stp-1/_ZCE01.stp-1;ZCE34-H120-P2-B80-K40-L420-M75-N75-1/ZCE34-H120-P2-B80-K40-L420-M75-N75.stp-1/_ZCE01.stp-2;ZCE34-H120-P2-B80-K40-L420-M75-N75-1/ZCE34-H120-P2-B80-K40-L420-M75-N75.stp-1/_ZCE07-L120.stp-2;ZCE34-H120-P2-B80-K40-L420-M75-N75-1/ZCE34-H120-P2-B80-K40-L420-M75-N75.stp-1/_ZCE02.stp-2,A_B3,J_B3,J_base4,fixed,0.00043304,-0.030452,0.0395,-3.1416,0,0,base_link,0,0,0,,,,,,,,,,,,
PD,0.00866292295340547,0.288225896921182,-0.0425527820625178,0,0,0,41.4799763839389,0.609619080743764,0.00198697458753424,4.19438264141395E-05,8.59452645574208,2.77933127686186E-05,9.00871905491377,0,0,0,0,0,0,package://robot_V26/meshes/PD.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://robot_V26/meshes/PD.STL,,X5524A 皮带线建模-1211-1/KPL01-B500-L1500-60-DC24-SCM-3-A-A200-1211-1/_KPL01-B500-L1500-60-DC24-SCM-3-A-A200-001-1211-1;X5524A 皮带线建模-1211-1/KSV06-A-W570-H850-1211-2;X5524A 皮带线建模-1211-1/KPL01-B500-L1500-60-DC24-SCM-3-A-A200-1211-1/_KPL01-B500-L1500-60-DC24-SCM-3-A-A200-002-1211-1;X5524A 皮带线建模-1211-1/KSV06-A-W570-H850-1211-1;X5524A 皮带线建模-1211-1/X51211.03 工作平台-1,PD2,PD1,J_PD,fixed,0.02219,0.4272,0.2125,3.1416,0,0,base_link,0,0,0,,,,,,,,,,,,
